image_0001.jpg,31,19,233,141,motorcycle
image_0002.jpg,32,15,232,142,motorcycle
image_0003.jpg,30,20,234,143,motorcycle
image_0004.jpg,30,15,231,132,motorcycle
image_0005.jpg,31,19,232,145,motorcycle
image_0006.jpg,32,20,231,142,motorcycle
image_0007.jpg,33,16,230,121,motorcycle
image_0008.jpg,31,17,232,125,motorcycle
image_0009.jpg,31,18,231,133,motorcycle
image_0010.jpg,32,18,233,127,motorcycle
image_0011.jpg,31,19,233,135,motorcycle
image_0012.jpg,32,19,232,141,motorcycle
image_0013.jpg,34,18,232,132,motorcycle
image_0014.jpg,32,18,233,126,motorcycle
image_0015.jpg,32,18,231,127,motorcycle
image_0016.jpg,32,18,232,133,motorcycle
image_0017.jpg,31,17,232,125,motorcycle
image_0018.jpg,32,14,232,135,motorcycle
image_0019.jpg,32,16,232,130,motorcycle
image_0020.jpg,31,17,234,139,motorcycle
image_0021.jpg,33,20,231,135,motorcycle
image_0022.jpg,38,19,230,131,motorcycle
image_0023.jpg,32,18,230,135,motorcycle
image_0024.jpg,33,25,230,133,motorcycle
image_0025.jpg,29,18,231,134,motorcycle
image_0026.jpg,36,27,240,158,motorcycle
image_0027.jpg,37,24,233,146,motorcycle
image_0028.jpg,36,27,232,146,motorcycle
image_0029.jpg,30,22,230,134,motorcycle
image_0030.jpg,38,24,235,138,motorcycle
image_0031.jpg,30,15,233,129,motorcycle
image_0032.jpg,32,19,231,133,motorcycle
image_0033.jpg,31,23,231,154,motorcycle
image_0034.jpg,32,18,230,131,motorcycle
image_0035.jpg,33,22,234,136,motorcycle
image_0036.jpg,32,16,230,113,motorcycle
image_0037.jpg,32,16,230,112,motorcycle
image_0038.jpg,32,18,233,137,motorcycle
image_0039.jpg,34,23,235,143,motorcycle
image_0040.jpg,32,24,235,139,motorcycle
image_0041.jpg,34,23,234,149,motorcycle
image_0042.jpg,35,23,234,146,motorcycle
image_0043.jpg,32,19,232,146,motorcycle
image_0044.jpg,32,25,235,146,motorcycle
image_0045.jpg,34,28,235,145,motorcycle
image_0046.jpg,34,21,233,177,motorcycle
image_0047.jpg,32,18,232,133,motorcycle
image_0048.jpg,32,15,231,115,motorcycle
image_0049.jpg,33,16,231,111,motorcycle
image_0050.jpg,33,22,234,116,motorcycle
image_0051.jpg,33,14,231,115,motorcycle
image_0052.jpg,31,26,232,145,motorcycle
image_0053.jpg,32,18,232,125,motorcycle
image_0054.jpg,35,21,234,143,motorcycle
image_0055.jpg,31,25,233,144,motorcycle
image_0056.jpg,33,23,234,143,motorcycle
image_0057.jpg,33,23,234,141,motorcycle
image_0058.jpg,33,24,237,148,motorcycle
image_0059.jpg,33,21,233,149,motorcycle
image_0060.jpg,35,25,234,144,motorcycle
image_0061.jpg,32,23,239,152,motorcycle
image_0062.jpg,32,24,235,147,motorcycle
image_0063.jpg,35,24,232,143,motorcycle
image_0064.jpg,38,23,232,141,motorcycle
