image_0001.jpg,49,30,349,137,airplane
image_0002.jpg,59,35,342,153,airplane
image_0003.jpg,47,36,331,135,airplane
image_0004.jpg,47,24,342,141,airplane
image_0005.jpg,48,18,339,146,airplane
image_0006.jpg,48,24,344,126,airplane
image_0007.jpg,49,23,344,122,airplane
image_0008.jpg,51,29,344,119,airplane
image_0009.jpg,50,29,344,137,airplane
image_0010.jpg,55,32,335,106,airplane
image_0011.jpg,58,35,344,130,airplane
image_0012.jpg,49,25,344,122,airplane
image_0013.jpg,48,31,344,146,airplane
image_0014.jpg,55,37,349,121,airplane
image_0015.jpg,61,39,353,163,airplane
image_0016.jpg,59,54,327,137,airplane
image_0017.jpg,62,37,347,143,airplane
image_0018.jpg,57,33,348,147,airplane
image_0019.jpg,51,33,341,146,airplane
image_0020.jpg,45,31,345,165,airplane
image_0021.jpg,48,28,347,129,airplane
image_0022.jpg,49,30,344,130,airplane
image_0023.jpg,50,23,341,121,airplane
image_0024.jpg,48,25,344,106,airplane
image_0025.jpg,56,31,342,140,airplane
image_0026.jpg,59,30,337,127,airplane
image_0027.jpg,53,25,348,123,airplane
image_0028.jpg,54,29,346,114,airplane
image_0029.jpg,56,29,348,119,airplane
image_0030.jpg,47,15,354,161,airplane
image_0031.jpg,58,41,347,197,airplane
image_0032.jpg,50,29,342,119,airplane
image_0033.jpg,49,29,339,133,airplane
image_0034.jpg,58,28,340,122,airplane
image_0035.jpg,49,17,332,128,airplane
image_0036.jpg,49,6,347,166,airplane
image_0037.jpg,51,33,345,138,airplane
image_0038.jpg,47,4,347,106,airplane
image_0039.jpg,46,20,335,147,airplane
image_0040.jpg,47,29,344,146,airplane
image_0041.jpg,48,30,335,138,airplane
image_0042.jpg,52,31,336,154,airplane
image_0043.jpg,61,39,337,128,airplane
image_0044.jpg,63,29,333,132,airplane
image_0045.jpg,44,35,339,156,airplane
image_0046.jpg,61,24,346,148,airplane
image_0047.jpg,58,24,336,151,airplane
image_0048.jpg,54,29,332,124,airplane
image_0049.jpg,57,39,347,175,airplane
image_0050.jpg,61,42,338,126,airplane
image_0051.jpg,52,32,344,174,airplane
image_0052.jpg,57,23,347,143,airplane
image_0053.jpg,52,42,345,137,airplane
image_0054.jpg,63,43,324,169,airplane
image_0055.jpg,53,27,344,115,airplane
image_0056.jpg,71,28,326,116,airplane
image_0057.jpg,49,52,332,141,airplane
image_0058.jpg,39,39,342,149,airplane
image_0059.jpg,53,5,341,180,airplane
image_0060.jpg,54,17,339,127,airplane
image_0061.jpg,51,46,336,122,airplane
image_0062.jpg,55,43,346,126,airplane
image_0063.jpg,46,31,342,124,airplane
image_0064.jpg,46,37,342,140,airplane
image_0065.jpg,50,30,345,125,airplane
image_0066.jpg,52,39,344,109,airplane
image_0067.jpg,44,25,343,150,airplane
image_0068.jpg,49,30,339,144,airplane
image_0069.jpg,59,32,343,147,airplane
image_0070.jpg,58,34,345,156,airplane
image_0071.jpg,54,42,360,152,airplane
image_0072.jpg,59,78,341,171,airplane
image_0073.jpg,48,30,295,111,airplane
image_0074.jpg,51,27,346,100,airplane
image_0075.jpg,66,32,357,112,airplane
image_0076.jpg,49,33,342,147,airplane
image_0077.jpg,40,27,347,128,airplane
image_0078.jpg,46,23,337,159,airplane
image_0079.jpg,54,29,338,133,airplane
image_0080.jpg,55,32,341,139,airplane
image_0081.jpg,60,31,336,124,airplane
image_0082.jpg,55,22,345,140,airplane
image_0083.jpg,51,16,335,148,airplane
image_0084.jpg,60,44,349,144,airplane
image_0085.jpg,51,15,343,144,airplane
image_0086.jpg,50,32,344,112,airplane
image_0087.jpg,48,50,341,151,airplane
image_0088.jpg,57,52,354,146,airplane
image_0089.jpg,46,7,347,148,airplane
image_0090.jpg,57,32,343,163,airplane
image_0091.jpg,48,28,345,146,airplane
image_0092.jpg,54,32,349,160,airplane
image_0093.jpg,46,31,343,125,airplane
image_0094.jpg,54,24,346,110,airplane
image_0095.jpg,52,28,346,131,airplane
image_0096.jpg,52,41,329,138,airplane
image_0097.jpg,52,28,343,158,airplane
image_0098.jpg,69,11,339,164,airplane
image_0099.jpg,48,31,344,162,airplane
image_0100.jpg,46,8,343,167,airplane
image_0101.jpg,48,4,348,165,airplane
image_0102.jpg,49,25,343,109,airplane
image_0103.jpg,46,28,347,109,airplane
image_0104.jpg,53,13,344,184,airplane
image_0105.jpg,44,41,349,165,airplane
image_0106.jpg,48,31,352,152,airplane
image_0107.jpg,52,39,343,147,airplane
image_0108.jpg,56,10,345,127,airplane
image_0109.jpg,53,33,342,131,airplane
image_0110.jpg,54,13,345,138,airplane
image_0111.jpg,58,34,339,132,airplane
image_0112.jpg,62,22,339,139,airplane
image_0113.jpg,49,28,328,122,airplane
image_0114.jpg,45,38,342,159,airplane
image_0115.jpg,50,37,341,151,airplane
image_0116.jpg,52,31,336,139,airplane
image_0117.jpg,52,28,348,142,airplane
image_0118.jpg,104,38,126,38,airplane
image_0119.jpg,46,7,343,97,airplane
image_0120.jpg,42,24,351,136,airplane
image_0121.jpg,32,32,349,156,airplane
image_0122.jpg,61,38,355,139,airplane
image_0123.jpg,57,32,351,125,airplane
image_0124.jpg,51,33,348,117,airplane
image_0125.jpg,33,38,349,118,airplane
image_0126.jpg,56,35,346,117,airplane
image_0127.jpg,60,25,344,128,airplane
image_0128.jpg,64,27,351,123,airplane
image_0129.jpg,66,41,362,132,airplane
image_0130.jpg,45,30,342,118,airplane
image_0131.jpg,61,31,349,135,airplane
image_0132.jpg,56,33,344,111,airplane
image_0133.jpg,53,63,335,138,airplane
image_0134.jpg,42,27,343,99,airplane
image_0135.jpg,66,53,357,141,airplane
image_0136.jpg,35,28,346,142,airplane
image_0137.jpg,38,31,351,95,airplane
image_0138.jpg,42,25,345,95,airplane
image_0139.jpg,41,26,346,98,airplane
image_0140.jpg,41,25,345,94,airplane
image_0141.jpg,64,34,351,136,airplane
image_0142.jpg,52,31,346,148,airplane
image_0143.jpg,59,33,349,128,airplane
image_0144.jpg,59,29,342,122,airplane
image_0145.jpg,69,60,339,144,airplane
image_0146.jpg,75,67,351,128,airplane
image_0147.jpg,51,29,334,120,airplane
image_0148.jpg,61,34,343,127,airplane
image_0149.jpg,54,32,348,124,airplane
image_0150.jpg,58,31,347,95,airplane
image_0151.jpg,47,33,356,93,airplane
image_0152.jpg,62,32,349,143,airplane
image_0153.jpg,54,37,346,146,airplane
image_0154.jpg,26,30,345,110,airplane
image_0155.jpg,39,31,350,126,airplane
image_0156.jpg,58,28,339,109,airplane
image_0157.jpg,60,23,343,105,airplane
image_0158.jpg,56,31,349,112,airplane
image_0159.jpg,60,36,343,176,airplane
image_0160.jpg,57,30,341,138,airplane
image_0161.jpg,50,29,343,98,airplane
image_0162.jpg,58,30,350,133,airplane
image_0163.jpg,66,35,340,93,airplane
image_0164.jpg,50,29,341,143,airplane
image_0165.jpg,43,31,344,117,airplane
image_0166.jpg,64,38,357,121,airplane
image_0167.jpg,51,28,340,113,airplane
image_0168.jpg,59,33,345,130,airplane
image_0169.jpg,49,33,353,115,airplane
